timestamp,tx,ty,tz,qx,qy,qz,qw
60.533333,34.306784,22.072396,6.066545,-0.090480,0.221359,-0.898800,0.367384
60.550000,34.381022,21.996820,6.011037,-0.090368,0.220816,-0.898768,0.367819
60.566667,34.455762,21.920860,5.955354,-0.090248,0.220257,-0.898741,0.368249
60.583333,34.531009,21.844517,5.899506,-0.090118,0.219682,-0.898720,0.368675
60.600000,34.607162,21.767386,5.843207,-0.089980,0.219091,-0.898705,0.369096
60.616667,34.683823,21.689865,5.786752,-0.089833,0.218483,-0.898696,0.369513
60.633333,34.760993,21.611952,5.730145,-0.089676,0.217859,-0.898694,0.369926
60.650000,34.838675,21.533646,5.673392,-0.089509,0.217211,-0.898698,0.370338
60.666667,34.916869,21.454943,5.616500,-0.089331,0.216545,-0.898708,0.370745
60.683333,34.995577,21.375841,5.559474,-0.089144,0.215862,-0.898726,0.371146
60.700000,35.074801,21.296338,5.502320,-0.088947,0.215161,-0.898749,0.371542
60.716667,35.154542,21.216431,5.445045,-0.088741,0.214444,-0.898780,0.371933
60.733333,35.234812,21.136117,5.387671,-0.088525,0.213709,-0.898816,0.372318
60.750000,35.316006,21.054993,5.329908,-0.088296,0.212948,-0.898861,0.372702
60.766667,35.397723,20.973457,5.272045,-0.088056,0.212164,-0.898912,0.373082
60.783333,35.479963,20.891507,5.214091,-0.087805,0.211361,-0.898970,0.373456
60.800000,35.562728,20.809139,5.156051,-0.087544,0.210540,-0.899035,0.373824
60.816667,35.646019,20.726352,5.097932,-0.087274,0.209706,-0.899107,0.374183
60.833333,35.729850,20.643139,5.039763,-0.086990,0.208844,-0.899187,0.374539
60.850000,35.814618,20.559098,4.981261,-0.086693,0.207956,-0.899275,0.374891
60.866667,35.899918,20.474629,4.922706,-0.086385,0.207049,-0.899370,0.375237
60.883333,35.985749,20.389727,4.864106,-0.086067,0.206123,-0.899471,0.375576
60.900000,36.072113,20.304391,4.805469,-0.085735,0.205170,-0.899581,0.375910
60.916667,36.159025,20.218612,4.746829,-0.085390,0.204193,-0.899699,0.376238
60.933333,36.246883,20.131989,4.687908,-0.085034,0.203198,-0.899825,0.376558
60.950000,36.335279,20.044922,4.628978,-0.084667,0.202182,-0.899957,0.376871
60.966667,36.424211,19.957407,4.570047,-0.084284,0.201135,-0.900098,0.377179
60.983333,36.513691,19.869437,4.511143,-0.083886,0.200057,-0.900248,0.377483
61.000000,36.604129,19.780608,4.452018,-0.083480,0.198968,-0.900405,0.377776
61.016667,36.695108,19.691320,4.392923,-0.083061,0.197858,-0.900568,0.378060
61.033333,36.786628,19.601571,4.333866,-0.082623,0.196705,-0.900743,0.378342
61.050000,36.878704,19.511349,4.274890,-0.082172,0.195531,-0.900925,0.378616
61.066667,36.971739,19.420256,4.215737,-0.081713,0.194342,-0.901113,0.378879
61.083333,37.065317,19.328689,4.156656,-0.081235,0.193117,-0.901311,0.379136
61.100000,37.159441,19.236646,4.097661,-0.080743,0.191865,-0.901518,0.379386
61.116667,37.254539,19.143712,4.038564,-0.080239,0.190592,-0.901731,0.379627
61.133333,37.350182,19.050294,3.979573,-0.079717,0.189284,-0.901955,0.379860
