timestamp,tx,ty,tz,qx,qy,qz,qw
94.600000,21.650262,-19.563416,1.119568,0.000057,-0.000044,-0.608201,0.793783
94.616667,21.716749,-19.545359,1.119591,0.000160,-0.000122,-0.607110,0.794618
94.633333,21.783191,-19.527139,1.119629,0.000270,-0.000206,-0.605943,0.795508
94.650000,21.849551,-19.508799,1.119680,0.000374,-0.000284,-0.604849,0.796340
94.666667,21.915786,-19.490197,1.119759,0.000478,-0.000362,-0.603767,0.797161
94.683333,21.981983,-19.471458,1.119850,0.000587,-0.000443,-0.602623,0.798025
94.700000,22.048090,-19.452591,1.119956,0.000689,-0.000519,-0.601561,0.798826
94.716667,22.114121,-19.433460,1.120089,0.000793,-0.000596,-0.600486,0.799634
94.733333,22.180064,-19.414217,1.120234,0.000902,-0.000675,-0.599364,0.800476
94.750000,22.245907,-19.394830,1.120395,0.001003,-0.000749,-0.598334,0.801246
94.766667,22.311681,-19.375207,1.120580,0.001108,-0.000825,-0.597266,0.802042
94.783333,22.377363,-19.355477,1.120777,0.001215,-0.000902,-0.596174,0.802854
94.800000,22.442935,-19.335584,1.120992,0.001315,-0.000974,-0.595170,0.803599
94.816667,22.508444,-19.315485,1.121228,0.001421,-0.001050,-0.594106,0.804385
94.833333,22.573858,-19.295284,1.121476,0.001527,-0.001125,-0.593044,0.805167
94.850000,22.639152,-19.274907,1.121745,0.001627,-0.001195,-0.592055,0.805895
94.866667,22.704391,-19.254352,1.122032,0.001734,-0.001271,-0.590992,0.806675
94.883333,22.769532,-19.233700,1.122331,0.001839,-0.001344,-0.589963,0.807427
94.900000,22.834540,-19.212848,1.122653,0.001940,-0.001414,-0.588982,0.808142
94.916667,22.899499,-19.191845,1.122992,0.002049,-0.001489,-0.587930,0.808908
94.933333,22.964356,-19.170748,1.123341,0.002152,-0.001560,-0.586930,0.809633
94.950000,23.029070,-19.149433,1.123716,0.002255,-0.001630,-0.585943,0.810348
94.966667,23.093743,-19.127997,1.124104,0.002363,-0.001704,-0.584899,0.811101
94.983333,23.158308,-19.106459,1.124505,0.002465,-0.001773,-0.583926,0.811802
95.000000,23.222796,-19.084692,1.124932,0.002570,-0.001844,-0.582935,0.812513
95.016667,23.287178,-19.062839,1.125370,0.002679,-0.001917,-0.581908,0.813248
95.033333,23.351438,-19.040857,1.125824,0.002780,-0.001984,-0.580966,0.813921
95.050000,23.415628,-19.018674,1.126299,0.002887,-0.002055,-0.579968,0.814631
95.066667,23.479710,-18.996409,1.126787,0.002995,-0.002127,-0.578960,0.815348
95.083333,23.543657,-18.973996,1.127293,0.003096,-0.002193,-0.578028,0.816008
95.100000,23.607545,-18.951415,1.127818,0.003206,-0.002265,-0.577016,0.816724
95.116667,23.671322,-18.928757,1.128355,0.003313,-0.002335,-0.576033,0.817416
95.133333,23.734950,-18.905923,1.128913,0.003417,-0.002402,-0.575095,0.818076
95.150000,23.798528,-18.882952,1.129488,0.003528,-0.002474,-0.574093,0.818779
95.166667,23.861991,-18.859904,1.130073,0.003634,-0.002542,-0.573137,0.819448
95.183333,23.925289,-18.836652,1.130685,0.003741,-0.002610,-0.572179,0.820116
95.200000,23.988550,-18.813298,1.131308,0.003853,-0.002681,-0.571177,0.820813
95.216667,24.051683,-18.789846,1.131946,0.003958,-0.002748,-0.570242,0.821463
95.233333,24.114740,-18.766193,1.132608,0.004069,-0.002817,-0.569267,0.822138
95.250000,24.177678,-18.742470,1.133280,0.004183,-0.002889,-0.568272,0.822825
95.266667,24.240470,-18.718613,1.133971,0.004287,-0.002954,-0.567364,0.823451
95.283333,24.303198,-18.694588,1.134681,0.004401,-0.003025,-0.566370,0.824134
95.300000,24.365803,-18.670498,1.135403,0.004514,-0.003094,-0.565395,0.824802
95.316667,24.428248,-18.646246,1.136147,0.004622,-0.003161,-0.564462,0.825440
95.333333,24.490641,-18.621864,1.136907,0.004739,-0.003232,-0.563469,0.826117
95.350000,24.552909,-18.597418,1.137678,0.004851,-0.003300,-0.562521,0.826762
95.366667,24.615086,-18.572744,1.138477,0.004964,-0.003369,-0.561565,0.827411
95.383333,24.677138,-18.548010,1.139286,0.005082,-0.003440,-0.560572,0.828083
95.400000,24.739045,-18.523177,1.140111,0.005193,-0.003507,-0.559645,0.828709
95.416667,24.800877,-18.498157,1.140960,0.005311,-0.003578,-0.558656,0.829375
95.433333,24.862580,-18.473080,1.141819,0.005431,-0.003649,-0.557661,0.830043
95.450000,24.924118,-18.447865,1.142699,0.005544,-0.003716,-0.556732,0.830665
95.466667,24.985596,-18.422501,1.143597,0.005666,-0.003788,-0.555733,0.831333
95.483333,25.046941,-18.397082,1.144506,0.005785,-0.003858,-0.554760,0.831981
95.500000,25.108100,-18.371484,1.145442,0.005904,-0.003927,-0.553794,0.832624
95.516667,25.169215,-18.345783,1.146391,0.006029,-0.004000,-0.552786,0.833292
95.533333,25.230182,-18.319997,1.147354,0.006148,-0.004068,-0.551834,0.833921
95.550000,25.291066,-18.294016,1.148343,0.006273,-0.004140,-0.550831,0.834583
95.566667,25.351812,-18.267984,1.149343,0.006400,-0.004213,-0.549818,0.835249
95.583333,25.412387,-18.241821,1.150364,0.006521,-0.004282,-0.548863,0.835876
95.600000,25.472896,-18.215508,1.151405,0.006651,-0.004356,-0.547842,0.836544
95.616667,25.533265,-18.189146,1.152457,0.006779,-0.004428,-0.546843,0.837196
95.633333,25.593438,-18.162610,1.153535,0.006907,-0.004500,-0.545849,0.837843
95.650000,25.653564,-18.135970,1.154628,0.007041,-0.004575,-0.544818,0.838513
95.666667,25.713532,-18.109245,1.155737,0.007168,-0.004645,-0.543838,0.839147
95.683333,25.773411,-18.082326,1.156873,0.007304,-0.004721,-0.542792,0.839822
95.700000,25.833148,-18.055362,1.158019,0.007441,-0.004796,-0.541745,0.840496
95.716667,25.892698,-18.028263,1.159189,0.007574,-0.004869,-0.540741,0.841141
95.733333,25.952182,-18.001021,1.160378,0.007714,-0.004945,-0.539680,0.841820
95.750000,26.011518,-17.973732,1.161578,0.007852,-0.005020,-0.538647,0.842480
95.766667,26.070743,-17.946205,1.162812,0.007993,-0.005096,-0.537594,0.843151
95.783333,26.129820,-17.918636,1.164056,0.008138,-0.005174,-0.536517,0.843835
95.800000,26.188718,-17.890963,1.165320,0.008279,-0.005249,-0.535474,0.844495
95.816667,26.247532,-17.863113,1.166609,0.008428,-0.005329,-0.534375,0.845189
95.833333,26.306196,-17.835224,1.167909,0.008578,-0.005408,-0.533276,0.845880
95.850000,26.364647,-17.807171,1.169238,0.008726,-0.005486,-0.532201,0.846555
95.866667,26.423041,-17.778999,1.170585,0.008880,-0.005566,-0.531083,0.847255
95.883333,26.481261,-17.750749,1.171948,0.009032,-0.005645,-0.529993,0.847935
95.900000,26.539377,-17.722284,1.173342,0.009190,-0.005727,-0.528845,0.848649
95.916667,26.597337,-17.693782,1.174747,0.009348,-0.005808,-0.527689,0.849366
95.933333,26.655087,-17.665136,1.176180,0.009503,-0.005886,-0.526543,0.850075
